,index,dissimvalues,pairtype,subjnum,age
525,boundary,1.0305802964739783,shared,sub-1040,kid
526,within,0.27853622784099286,within,sub-1040,kid
527,boundary,0.644025840034393,unique,sub-1040,kid
528,within,1.2768874169567752,within,sub-1040,kid
529,boundary,0.8041757231756501,unique,sub-1040,kid
530,within,0.5756450376545327,within,sub-1040,kid
531,boundary,0.7009348010101735,shared,sub-1040,kid
532,within,0.3909215156432069,within,sub-1040,kid
533,boundary,0.8204251832217577,unique,sub-1040,kid
534,within,0.7311529797471072,within,sub-1040,kid
535,boundary,0.9061891362013481,shared,sub-1040,kid
536,within,0.7221834096610646,within,sub-1040,kid
537,boundary,0.5946507199593958,unique,sub-1040,kid
538,within,1.0396791415711222,within,sub-1040,kid
539,boundary,0.5663353831356582,shared,sub-1040,kid
540,within,0.6320774563013866,within,sub-1045,kid
541,boundary,0.4165185972003306,unique,sub-1045,kid
542,within,0.7604792509087921,within,sub-1045,kid
